MF,EPI,EPI_med,sib
0.69974431317228,0.7623875859636748,0.7623875859636748,0.7640627755245988
0.8004032258064516,0.8288920056100982,0.8285413744740533,0.8234572230014026
0.6868914532996755,0.8397042913811755,0.8397042913811755,0.8471871619184997
0.7168949771689498,0.7276878372768784,0.7276878372768784,0.7287256122872561
0.6268286927796131,0.7179093912222747,0.7179093912222747,0.7077630957999056
0.6705226480836237,0.7190243902439024,0.7248780487804878,0.7223693379790941
0.6854385307346327,0.826555472263868,0.826555472263868,0.8329272863568216
0.7456183057448881,0.8326192794547225,0.8326192794547225,0.8293086660175268
0.7386499402628435,0.8145161290322581,0.8145161290322581,0.8140183193946635
0.7269273535952558,0.791234247590808,0.7908636026686434,0.793180133432172
0.6961511299435028,0.8012888418079096,0.8012888418079096,0.8045550847457628
0.6888216115510013,0.7972054028877503,0.7972054028877503,0.7982300884955752
0.7291208791208791,0.8663336663336664,0.8663336663336664,0.8654345654345655
0.735346889952153,0.7677432216905901,0.7677432216905901,0.763456937799043
0.7007413595071526,0.7538895269917512,0.7550381121436776,0.7564999477915839
0.7101419878296146,0.7936105476673427,0.7940162271805274,0.7949290060851927
0.7074626865671642,0.7511065362840967,0.7513124034997427,0.7531652084405559
0.7772417153996101,0.8730019493177388,0.8730019493177388,0.8751461988304093
0.780902225755167,0.8812599364069953,0.8812599364069953,0.8792726550079492
0.779728299223712,0.8577099505998589,0.8595624558927311,0.8617678193366267
0.6639784946236559,0.7487698195735374,0.7487698195735374,0.7467650811007838
0.7534826807228915,0.8551393072289156,0.8551393072289156,0.8553275602409639
0.7794783464566929,0.8802165354330709,0.8802165354330709,0.8836614173228345
0.7504772814051164,0.8192058037418862,0.8192058037418862,0.8240740740740741
0.7648514851485149,0.8459158415841583,0.8459158415841583,0.8498939179632249
0.7655502392344498,0.889243310295942,0.8881800460747828,0.8878256246677299
0.7383075443657663,0.8391467785645599,0.8391467785645599,0.8399335606259288
0.7515804597701149,0.8680076628352491,0.8680076628352491,0.8656130268199234
0.7898812596799174,0.8252968508002064,0.8296334537945277,0.836654620547238
0.7426573426573427,0.8624375624375625,0.8624375624375625,0.8633366633366633
0.7428545504037747,0.7833227474820796,0.7830505398784139,0.7846837855004083
0.6999266324284666,0.814380044020543,0.814380044020543,0.8086023477622891
0.720123160421668,0.8635841770170127,0.8635841770170127,0.8776745642417284
0.715380658436214,0.7984567901234567,0.7984567901234567,0.7963991769547326
0.7048970251716247,0.8075057208237986,0.8075057208237986,0.8097940503432495
0.6967416158536586,0.7604801829268293,0.7612423780487805,0.7640053353658537
0.7451851851851851,0.8087962962962962,0.8282407407407407,0.8104629629629629
0.7352363084070401,0.8687572590011614,0.8683998927901366,0.8698293576342356
0.7367567567567568,0.8406306306306306,0.8406306306306306,0.8400900900900902
0.7545192307692308,0.8165384615384615,0.8165384615384615,0.8188461538461539
0.7719213126323218,0.8610621030345802,0.8669724770642202,0.8600917431192661
0.788570147915733,0.8579112505602868,0.8578216046615867,0.8585387718511879
0.7815235611845782,0.8889923635686348,0.8889923635686348,0.8908549078040604
0.7464812054975989,0.7668488160291439,0.7630402384500745,0.7683391289948668
0.7395489548954894,0.8314081408140814,0.8314081408140814,0.8337000366703337
0.694417657773492,0.69291760420015,0.69291760420015,0.7138112075431265
0.6904238618524333,0.6901098901098901,0.7141287284144426,0.7014128728414443
0.7774445656125046,0.8247001090512541,0.821701199563795,0.8297891675754272
0.7211497211497212,0.7847490347490347,0.7846417846417845,0.776169026169026
0.6880754447126128,0.7780459461875392,0.7780459461875392,0.7786716724769822
0.743956274963212,0.8766029009880176,0.8766029009880176,0.8839604792936726
0.6809141501687802,0.7976462001642186,0.7976462001642186,0.8022078277529423
0.7791030534351144,0.8658396946564885,0.8658396946564885,0.8693702290076336
0.7517148683722654,0.8449202817945867,0.8449202817945867,0.846681497960697
0.7086720867208672,0.8028455284552846,0.8028455284552846,0.7993612078977932
0.800101965146459,0.8059881349647757,0.8150723025583982,0.8212829069336299
0.7959876543209877,0.8422398589065255,0.8725749559082893,0.8724867724867725
0.7916523334479991,0.886366242403394,0.8865955739020753,0.8895768833849329
0.7617017416545718,0.8370827285921626,0.8370827285921626,0.8433417997097242
0.797456986197769,0.8877859708829646,0.8871242200794102,0.8885422575155983
